param, seed, node, throughput_bits, throughput_packets, loss_rate, collision_rate
0.0297356828194, 30, 1, 2447873.93479, 129.316666667, 0.0, 0.0359095427435
0.0297356828194, 30, 2, 4981373.84627, 263.516666667, 0.0, 0.0206875193558
0.0297356828194, 30, 3, 2473917.82327, 129.65, 0.0, 0.0385613644791
0.0297356828194, 30, 4, 5949336.89494, 317.333333333, 0.0, 0.0636833046472
0.0297356828194, 30, 5, 5817017.5146, 311.283333333, 0.0, 0.0735615079365
0.0297356828194, 30, 6, 2542573.08693, 134.316666667, 0.0, 0.0
0.0297356828194, 30, 7, 1285970.40575, 67.05, 0.0, 0.0
0.0297356828194, 30, 8, 4777248.51006, 254.033333333, 0.0, 0.0548769144912
0.0297356828194, 30, 9, 1264257.59252, 67.1, 0.0, 0.0
0.0297356828194, 31, 0, 4972510.71331, 259.433333333, 0.0, 0.0368170286492
0.0297356828194, 31, 1, 2476056.98639, 128.866666667, 0.0, 0.0423581867724
0.0297356828194, 31, 2, 5046566.72104, 263.933333333, 0.0, 0.020292006929
0.0297356828194, 31, 3, 2442640.34381, 129.333333333, 0.0, 0.0366232153942
0.0297356828194, 31, 4, 6016153.68463, 316.916666667, 0.0, 0.0596409673112
0.0297356828194, 31, 5, 5878189.71876, 311.533333333, 0.0, 0.074424362466
0.0297356828194, 31, 6, 2553413.91315, 134.05, 0.0, 0.0
0.0297356828194, 31, 7, 1294900.76291, 67.6, 0.0, 0.0
0.0297356828194, 31, 8, 4876667.902, 255.416666667, 0.0, 0.0557609365373
0.0297356828194, 31, 9, 1272281.87983, 66.75, 0.0, 0.0
0.0297356828194, 32, 0, 4878921.12781, 258.383333333, 0.0, 0.0377381912979
0.0297356828194, 32, 1, 2420925.49377, 128.15, 0.0, 0.0363454066926
0.0297356828194, 32, 2, 5053612.48614, 266.3, 0.0, 0.0180678466077
0.0297356828194, 32, 3, 2491960.36643, 131.166666667, 0.0, 0.0368375963774
0.0297356828194, 32, 4, 5962026.26938, 316.25, 0.0, 0.0605970592604
0.0297356828194, 32, 5, 5879913.95644, 312.966666667, 0.0, 0.0713614559122
0.0297356828194, 32, 6, 2587657.68451, 136.1, 0.0, 0.0
0.0297356828194, 32, 7, 1285857.16984, 67.0333333333, 0.0, 0.0
0.0297356828194, 32, 8, 4763276.67321, 252.9, 0.0, 0.0585096481976
0.0297356828194, 32, 9, 1263766.11302, 66.7666666667, 0.0, 0.0
0.0297356828194, 33, 0, 4861598.90042, 258.066666667, 0.0, 0.0361055776892
0.0297356828194, 33, 1, 2444452.8801, 129.2, 0.0, 0.0349807045936
0.0297356828194, 33, 2, 4952894.42312, 262.383333333, 0.0, 0.018332605849
0.0297356828194, 33, 3, 2436335.83368, 129.283333333, 0.0, 0.0325517585433
0.0297356828194, 33, 4, 5910996.30503, 315.25, 0.0, 0.0576894335675
0.0297356828194, 33, 5, 5865657.82907, 310.616666667, 0.0, 0.0720474009162
0.0297356828194, 33, 6, 2543767.79193, 133.833333333, 0.0, 0.0
0.0297356828194, 33, 7, 1276280.39489, 67.0833333333, 0.0, 0.0
0.0297356828194, 33, 8, 4749667.16685, 252.083333333, 0.0, 0.0586294890148
0.0297356828194, 33, 9, 1297436.06728, 67.3833333333, 0.0, 0.0
0.0297356828194, 34, 0, 4909186.43677, 258.733333333, 0.0, 0.0379872343063
0.0297356828194, 34, 1, 2447497.28485, 129.566666667, 0.0, 0.0358427384348
0.0297356828194, 34, 2, 5004884.96892, 262.65, 0.0, 0.0200845665962
0.0297356828194, 34, 3, 2445051.82758, 128.583333333, 0.0, 0.0433973961562
0.0297356828194, 34, 4, 5939924.76934, 315.55, 0.0, 0.0606301165964
0.0297356828194, 34, 5, 5829278.12203, 309.483333333, 0.0, 0.0776375918935
0.0297356828194, 34, 6, 2561745.22629, 133.9, 0.0, 0.0
0.0297356828194, 34, 7, 1260807.22733, 66.8833333333, 0.0, 0.0
0.0297356828194, 34, 8, 4757516.75738, 252.3, 0.0, 0.0585235400211
0.0297356828194, 34, 9, 1286311.64617, 67.6333333333, 0.0, 0.0
0.0297356828194, 35, 0, 4873752.78415, 259.016666667, 0.0, 0.0364560729121
0.0297356828194, 35, 1, 2424394.34417, 128.783333333, 0.0, 0.0352103883131
0.0297356828194, 35, 2, 4993975.04942, 262.566666667, 0.0, 0.0178304239401
0.0297356828194, 35, 3, 2440782.07043, 128.516666667, 0.0, 0.03273958856
0.0297356828194, 35, 4, 5922573.21671, 314.2, 0.0, 0.0595160888002
0.0297356828194, 35, 5, 5836897.40337, 311.4, 0.0, 0.0705402447518
0.0297356828194, 35, 6, 2550128.00287, 133.566666667, 0.0, 0.0
0.0297356828194, 35, 7, 1305250.27268, 67.7666666667, 0.0, 0.0
0.0297356828194, 35, 8, 4770299.44756, 253.666666667, 0.0, 0.0597392969667
0.0297356828194, 35, 9, 1258501.56022, 67.3166666667, 0.0, 0.0
0.0297356828194, 36, 0, 4902367.79178, 257.583333333, 0.0, 0.0413720382087
0.0297356828194, 36, 1, 2449533.09754, 129.333333333, 0.0, 0.0397228065833
0.0297356828194, 36, 2, 5025415.51637, 263.133333333, 0.0, 0.0229593415434
0.0297356828194, 36, 3, 2468612.18257, 130.133333333, 0.0, 0.0374753451677
0.0297356828194, 36, 4, 5935998.11226, 313.65, 0.0, 0.0652659812249
0.0297356828194, 36, 5, 5845885.55655, 310.033333333, 0.0, 0.0778306563553
0.0297356828194, 36, 6, 2566638.59743, 134.183333333, 0.0, 0.0
0.0297356828194, 36, 7, 1279143.89937, 66.6, 0.0, 0.0
0.0297356828194, 36, 8, 4803828.93645, 252.45, 0.0, 0.0577293934681
0.0297356828194, 36, 9, 1299902.50314, 67.9, 0.0, 0.0
0.0297356828194, 37, 0, 4895849.40001, 258.633333333, 0.0, 0.04144789672
0.0297356828194, 37, 1, 2459869.51245, 130.5, 0.0, 0.0333333333333
0.0297356828194, 37, 2, 4997594.16684, 264.5, 0.0, 0.0170331371942
0.0297356828194, 37, 3, 2440632.36234, 128.6, 0.0, 0.0397013067828
0.0297356828194, 37, 4, 5936339.2626, 314.9, 0.0, 0.0628441049551
0.0297356828194, 37, 5, 5826422.41201, 311.833333333, 0.0, 0.076049382716
0.0297356828194, 37, 6, 2557395.04945, 135.066666667, 0.0, 0.0
0.0297356828194, 37, 7, 1252610.85136, 67.2666666667, 0.0, 0.0
0.0297356828194, 37, 8, 4815803.02988, 256.05, 0.0, 0.0520177711959
0.0297356828194, 37, 9, 1263937.84688, 67.05, 0.0, 0.0
0.0297356828194, 38, 0, 4898100.2935, 257.533333333, 0.0, 0.0367184090767
0.0297356828194, 38, 1, 2480341.76812, 129.516666667, 0.0, 0.0316510903427
0.0297356828194, 38, 2, 5027504.79604, 264.816666667, 0.0, 0.018712944664
0.0297356828194, 38, 3, 2484576.49861, 131.333333333, 0.0, 0.03170312116
0.0297356828194, 38, 4, 5986811.09556, 317.3, 0.0, 0.059480288509
0.0297356828194, 38, 5, 5820947.88002, 310.15, 0.0, 0.0760637505586
0.0297356828194, 38, 6, 2532714.59776, 134.45, 0.0, 0.0
0.0297356828194, 38, 7, 1274641.68699, 67.2, 0.0, 0.0
0.0297356828194, 38, 8, 4763171.20732, 252.333333333, 0.0, 0.0561685680444
0.0297356828194, 38, 9, 1261497.07215, 66.2666666667, 0.0, 0.0
0.0297356828194, 39, 0, 4880535.59311, 257.016666667, 0.0, 0.0375709916994
0.0297356828194, 39, 1, 2434392.45569, 128.183333333, 0.0, 0.038384596149
0.0297356828194, 39, 2, 4997263.97176, 263.45, 0.0, 0.0172831830898
0.0297356828194, 39, 3, 2471879.73349, 129.55, 0.0, 0.0409623689081
0.0297356828194, 39, 4, 5945962.70341, 315.166666667, 0.0, 0.0589230616104
0.0297356828194, 39, 5, 5834452.69663, 310.483333333, 0.0, 0.0728150507665
0.0297356828194, 39, 6, 2526055.53322, 133.783333333, 0.0, 0.0
0.0297356828194, 39, 7, 1294170.84751, 67.5666666667, 0.0, 0.0
0.0297356828194, 39, 8, 4819336.14249, 252.95, 0.0, 0.0532717859148
0.0297356828194, 39, 9, 1266032.58927, 66.7333333333, 0.0, 0.0
0.0297356828194, 40, 0, 4888874.94599, 258.6, 0.0, 0.0367519245096
0.0297356828194, 40, 1, 2456684.36579, 129.2, 0.0, 0.0404753063498
0.0297356828194, 40, 2, 4979112.71518, 262.683333333, 0.0, 0.0217850049652
0.0297356828194, 40, 3, 2495102.22968, 130.216666667, 0.0, 0.0385183362048
0.0297356828194, 40, 4, 5991945.4528, 316.8, 0.0, 0.0617966436328
0.0297356828194, 40, 5, 5838187.15614, 310.25, 0.0, 0.0770031733439
0.0297356828194, 40, 6, 2536477.66122, 133.683333333, 0.0, 0.0
0.0297356828194, 40, 7, 1285126.95144, 67.15, 0.0, 0.0
0.0297356828194, 40, 8, 4764803.8605, 252.666666667, 0.0, 0.057389790462
0.0297356828194, 40, 9, 1281751.61204, 67.2166666667, 0.0, 0.0
0.0297356828194, 41, 0, 4947866.02057, 260.216666667, 0.0, 0.0369479397977
0.0297356828194, 41, 1, 2487561.0473, 130.566666667, 0.0, 0.0405388854868
0.0297356828194, 41, 2, 5057761.82875, 265.616666667, 0.0, 0.0211890431151
0.0297356828194, 41, 3, 2478503.35752, 130.483333333, 0.0, 0.036667897133
0.0297356828194, 41, 4, 6014722.43474, 317.5, 0.0, 0.0620384047267
0.0297356828194, 41, 5, 5872532.45827, 311.416666667, 0.0, 0.0759149357072
0.0297356828194, 41, 6, 2567045.71377, 134.983333333, 0.0, 0.0
0.0297356828194, 41, 7, 1282312.00819, 67.3833333333, 0.0, 0.0
0.0297356828194, 41, 8, 4818682.06526, 254.283333333, 0.0, 0.0579772783403
0.0297356828194, 41, 9, 1287335.71137, 67.4166666667, 0.0, 0.0
0.0297356828194, 42, 0, 4845609.65764, 257.283333333, 0.0, 0.0430227512244
0.0297356828194, 42, 1, 2473579.48106, 130.0, 0.0, 0.0356083086053
0.0297356828194, 42, 2, 5030640.18841, 264.35, 0.0, 0.0177122685329
0.0297356828194, 42, 3, 2464186.27991, 129.383333333, 0.0, 0.0431406384814
0.0297356828194, 42, 4, 5955436.17745, 315.633333333, 0.0, 0.0624288331106
0.0297356828194, 42, 5, 5900224.16848, 312.733333333, 0.0, 0.0729249011858
0.0297356828194, 42, 6, 2562447.00179, 134.4, 0.0, 0.0
0.0297356828194, 42, 7, 1278021.04066, 67.2, 0.0, 0.0
0.0297356828194, 42, 8, 4771422.14449, 253.916666667, 0.0, 0.0551937984496
0.0297356828194, 42, 9, 1294325.40085, 67.6, 0.0, 0.0
0.0297356828194, 43, 0, 4902994.42586, 257.3, 0.0, 0.0412966527976
0.0297356828194, 43, 1, 2459445.53153, 128.95, 0.0, 0.0425689889865
0.0297356828194, 43, 2, 5023889.47412, 262.45, 0.0, 0.0207698526211
0.0297356828194, 43, 3, 2440841.67576, 128.216666667, 0.0, 0.0426829268293
0.0297356828194, 43, 4, 5971741.96314, 313.816666667, 0.0, 0.0652335799037
0.0297356828194, 43, 5, 5823292.54227, 307.866666667, 0.0, 0.0768615692154
0.0297356828194, 43, 6, 2568663.25575, 134.016666667, 0.0, 0.0
0.0297356828194, 43, 7, 1284416.39939, 66.95, 0.0, 0.0
0.0297356828194, 43, 8, 4798660.90057, 252.85, 0.0, 0.0551195814649
0.0297356828194, 43, 9, 1268149.73407, 66.25, 0.0, 0.0
0.0297356828194, 44, 0, 4922068.47582, 259.733333333, 0.0, 0.0348073826335
0.0297356828194, 44, 1, 2447017.1847, 128.8, 0.0, 0.0364089775561
0.0297356828194, 44, 2, 5009124.61827, 264.716666667, 0.0, 0.0179311197675
0.0297356828194, 44, 3, 2479109.90124, 131.133333333, 0.0, 0.0374357719599
0.0297356828194, 44, 4, 6000072.18035, 317.583333333, 0.0, 0.0560289309422
0.0297356828194, 44, 5, 5907499.3406, 314.05, 0.0, 0.0714532104667
0.0297356828194, 44, 6, 2563180.37161, 135.55, 0.0, 0.0
0.0297356828194, 44, 7, 1226980.65869, 66.2333333333, 0.0, 0.0
0.0297356828194, 44, 8, 4762379.9913, 254.083333333, 0.0, 0.0533995653524
0.0297356828194, 44, 9, 1292397.25662, 67.1166666667, 0.0, 0.0
0.0297356828194, 45, 0, 4935940.35316, 259.666666667, 0.0, 0.0347562108915
0.0297356828194, 45, 1, 2494953.18165, 130.666666667, 0.0, 0.0392156862745
0.0297356828194, 45, 2, 4968843.10023, 262.2, 0.0, 0.0188961646399
0.0297356828194, 45, 3, 2395284.24623, 126.55, 0.0, 0.0400758533502
0.0297356828194, 45, 4, 5981646.75643, 314.95, 0.0, 0.0573651917993
0.0297356828194, 45, 5, 5810515.87166, 308.15, 0.0, 0.0769806799461
0.0297356828194, 45, 6, 2529636.43976, 133.566666667, 0.0, 0.0
0.0297356828194, 45, 7, 1280623.62755, 67.1333333333, 0.0, 0.0
0.0297356828194, 45, 8, 4801128.63958, 253.4, 0.0, 0.0569408262002
0.0297356828194, 45, 9, 1302725.1878, 68.1333333333, 0.0, 0.0
0.0297356828194, 46, 0, 4898936.13786, 258.766666667, 0.0, 0.037206994915
0.0297356828194, 46, 1, 2424773.14683, 128.7, 0.0, 0.042766827817
0.0297356828194, 46, 2, 4991854.44157, 262.8, 0.0, 0.0173251900785
0.0297356828194, 46, 3, 2455441.38189, 129.05, 0.0, 0.0361010830325
0.0297356828194, 46, 4, 5953779.43277, 315.0, 0.0, 0.0587180636486
0.0297356828194, 46, 5, 5845910.80368, 311.2, 0.0, 0.072198757764
0.0297356828194, 46, 6, 2553540.71356, 134.083333333, 0.0, 0.0
0.0297356828194, 46, 7, 1320492.81935, 69.0166666667, 0.0, 0.0
0.0297356828194, 46, 8, 4822948.16737, 255.15, 0.0, 0.0563397645318
0.0297356828194, 46, 9, 1289154.87073, 67.8166666667, 0.0, 0.0
0.0297356828194, 47, 0, 4901887.74909, 258.616666667, 0.0, 0.0375263614936
0.0297356828194, 47, 1, 2440177.33683, 129.683333333, 0.0, 0.0355726326227
0.0297356828194, 47, 2, 5046919.95267, 264.433333333, 0.0, 0.0220660749507
0.0297356828194, 47, 3, 2434874.60367, 129.55, 0.0, 0.0376377367835
0.0297356828194, 47, 4, 5965030.45597, 314.55, 0.0, 0.0641178220768
0.0297356828194, 47, 5, 5911519.70169, 312.666666667, 0.0, 0.0764989662302
0.0297356828194, 47, 6, 2600151.43717, 135.266666667, 0.0, 0.0
0.0297356828194, 47, 7, 1259601.58735, 65.7666666667, 0.0, 0.0
0.0297356828194, 47, 8, 4769332.97037, 252.533333333, 0.0, 0.0578286282801
0.0297356828194, 47, 9, 1298309.98225, 68.1, 0.0, 0.0
0.0297356828194, 48, 0, 4828807.23202, 256.35, 0.0, 0.0404267265581
0.0297356828194, 48, 1, 2435466.73867, 128.666666667, 0.0, 0.0345172586293
0.0297356828194, 48, 2, 5021980.74458, 263.566666667, 0.0, 0.020319662991
0.0297356828194, 48, 3, 2487506.09962, 129.7, 0.0, 0.0353291186315
0.0297356828194, 48, 4, 5923991.66274, 313.883333333, 0.0, 0.0612600937095
0.0297356828194, 48, 5, 5887840.60071, 311.8, 0.0, 0.0732190627167
0.0297356828194, 48, 6, 2569835.60201, 134.666666667, 0.0, 0.0
0.0297356828194, 48, 7, 1290149.72743, 68.5333333333, 0.0, 0.0
0.0297356828194, 48, 8, 4764133.49345, 253.266666667, 0.0, 0.0595952719847
0.0297356828194, 48, 9, 1295078.92939, 67.95, 0.0, 0.0
0.0297356828194, 49, 0, 4897892.90772, 260.25, 0.0, 0.034203364671
0.0297356828194, 49, 1, 2450849.85078, 129.1, 0.0, 0.0375248508946
0.0297356828194, 49, 2, 4987522.30378, 264.883333333, 0.0, 0.0188900549417
0.0297356828194, 49, 3, 2446872.90991, 129.8, 0.0, 0.0393487109905
0.0297356828194, 49, 4, 5976982.06576, 317.916666667, 0.0, 0.057885118783
0.0297356828194, 49, 5, 5806943.23713, 310.416666667, 0.0, 0.0742121483249
0.0297356828194, 49, 6, 2546317.08857, 134.733333333, 0.0, 0.0
0.0297356828194, 49, 7, 1292935.57806, 67.1666666667, 0.0, 0.0
0.0297356828194, 49, 8, 4759984.45633, 253.05, 0.0, 0.056722166998
0.0297356828194, 49, 9, 1269289.40226, 66.5666666667, 0.0, 0.0
0.024861878453, 0, 0, 5852802.89251, 308.383333333, 0.0, 0.0482485468854
0.024861878453, 0, 1, 2915990.74401, 154.583333333, 0.0, 0.0426300578035
0.024861878453, 0, 2, 6004076.90042, 316.05, 0.0, 0.0241354466859
0.024861878453, 0, 3, 2882707.51042, 152.55, 0.0, 0.0458667778589
0.024861878453, 0, 4, 7016256.87786, 372.666666667, 0.0, 0.0750392984198
0.024861878453, 0, 5, 6860117.44299, 367.216666667, 0.0, 0.0884531049605
0.024861878453, 0, 6, 3091071.5705, 161.7, 0.0, 0.0
0.024861878453, 0, 7, 1537440.94382, 80.85, 0.0, 0.0
0.024861878453, 0, 8, 5705306.02487, 302.883333333, 0.0, 0.0677166162212
0.024861878453, 0, 9, 1522305.43514, 80.3666666667, 0.0, 0.0
0.024861878453, 1, 0, 5753343.3586, 305.216666667, 0.0, 0.0458003334723
0.024861878453, 1, 1, 2850372.10978, 152.333333333, 0.0, 0.0484122852681
0.024861878453, 1, 2, 5959126.85546, 314.483333333, 0.0, 0.023596377749
0.024861878453, 1, 3, 2925940.9692, 154.483333333, 0.0, 0.0449252962391
0.024861878453, 1, 4, 7003815.10832, 373.716666667, 0.0, 0.0718572788609
0.024861878453, 1, 5, 6862575.31982, 366.183333333, 0.0, 0.089360467526
0.024861878453, 1, 6, 3074218.68957, 161.316666667, 0.0, 0.0
0.024861878453, 1, 7, 1521047.2536, 80.3166666667, 0.0, 0.0
0.024861878453, 1, 8, 5579255.22052, 297.283333333, 0.0, 0.0700208550574
0.024861878453, 1, 9, 1526082.89886, 80.6833333333, 0.0, 0.0
0.024861878453, 2, 0, 5720026.19458, 305.516666667, 0.0, 0.0492713033556
0.024861878453, 2, 1, 2884804.62887, 153.15, 0.0, 0.044901777362
0.024861878453, 2, 2, 5977106.90329, 314.733333333, 0.0, 0.0219598094054
0.024861878453, 2, 3, 2898749.00037, 152.816666667, 0.0, 0.0481677566698
0.024861878453, 2, 4, 7006306.29735, 372.816666667, 0.0, 0.0740158132218
0.024861878453, 2, 5, 6906672.98939, 367.85, 0.0, 0.0875981810666
0.024861878453, 2, 6, 3073150.12874, 161.333333333, 0.0, 0.0
0.024861878453, 2, 7, 1582077.85177, 82.1333333333, 0.0, 0.0
0.024861878453, 2, 8, 5661939.44022, 301.6, 0.0, 0.0654823383598
0.024861878453, 2, 9, 1556767.12089, 81.3333333333, 0.0, 0.0
0.024861878453, 3, 0, 5814432.83952, 305.783333333, 0.0, 0.0484414708781
0.024861878453, 3, 1, 2902074.34097, 152.35, 0.0, 0.0450271625575
0.024861878453, 3, 2, 6009417.94078, 314.683333333, 0.0, 0.0221151854154
0.024861878453, 3, 3, 2957331.87566, 155.133333333, 0.0, 0.0457248308386
0.024861878453, 3, 4, 7054230.79558, 371.133333333, 0.0, 0.0742880897942
0.024861878453, 3, 5, 6919465.63845, 366.783333333, 0.0, 0.0880195599022
0.024861878453, 3, 6, 3059570.48772, 160.6, 0.0, 0.0
0.024861878453, 3, 7, 1494829.23763, 79.7666666667, 0.0, 0.0
0.024861878453, 3, 8, 5614607.2417, 298.8, 0.0, 0.0678036605657
0.024861878453, 3, 9, 1522816.93722, 79.9333333333, 0.0, 0.0
0.024861878453, 4, 0, 5788413.45852, 306.066666667, 0.0, 0.0461746221368
0.024861878453, 4, 1, 2896681.4051, 153.733333333, 0.0, 0.0470089885319
0.024861878453, 4, 2, 5866479.61596, 310.883333333, 0.0, 0.0261055709288
0.024861878453, 4, 3, 2898234.84223, 153.933333333, 0.0, 0.0471474259775
0.024861878453, 4, 4, 6997990.98325, 372.833333333, 0.0, 0.0726692368279
0.024861878453, 4, 5, 6805578.4213, 362.65, 0.0, 0.0946575684447
0.024861878453, 4, 6, 3006368.63059, 158.433333333, 0.0, 0.0
0.024861878453, 4, 7, 1512852.06888, 79.7, 0.0, 0.0
0.024861878453, 4, 8, 5592567.82158, 297.166666667, 0.0, 0.0706280948658
0.024861878453, 4, 9, 1535828.16, 80.5, 0.0, 0.0
0.024861878453, 5, 0, 5831477.53969, 306.583333333, 0.0, 0.0489608106711
0.024861878453, 5, 1, 2914245.12107, 152.883333333, 0.0, 0.0447776736437
0.024861878453, 5, 2, 5967036.14218, 314.75, 0.0, 0.0235768574531
0.024861878453, 5, 3, 2908520.27618, 153.15, 0.0, 0.0430118725266
0.024861878453, 5, 4, 7018509.56794, 371.933333333, 0.0, 0.0745241156223
0.024861878453, 5, 5, 6867998.77447, 366.166666667, 0.0, 0.0914354245068
0.024861878453, 5, 6, 3101832.4003, 162.483333333, 0.0, 0.0
0.024861878453, 5, 7, 1521842.9246, 79.7166666667, 0.0, 0.0
0.024861878453, 5, 8, 5707416.8479, 301.383333333, 0.0, 0.0635906996013
0.024861878453, 5, 9, 1523192.28637, 80.1, 0.0, 0.0
0.024861878453, 6, 0, 5795670.28583, 307.066666667, 0.0, 0.047953699876
0.024861878453, 6, 1, 2879467.5361, 153.45, 0.0, 0.0443221922358
0.024861878453, 6, 2, 5960701.81281, 313.933333333, 0.0, 0.0242942242942
0.024861878453, 6, 3, 2878001.72816, 152.666666667, 0.0, 0.0500881468423
0.024861878453, 6, 4, 7049435.53782, 373.516666667, 0.0, 0.073044629193
0.024861878453, 6, 5, 6897169.5957, 367.666666667, 0.0, 0.0907592119364
0.024861878453, 6, 6, 3092476.09982, 162.266666667, 0.0, 0.0
0.024861878453, 6, 7, 1526369.05772, 80.6166666667, 0.0, 0.0
0.024861878453, 6, 8, 5666255.10202, 301.533333333, 0.0, 0.0627363622235
0.024861878453, 6, 9, 1541707.04739, 80.8333333333, 0.0, 0.0
0.024861878453, 7, 0, 5779275.65118, 307.25, 0.0, 0.0498891923929
0.024861878453, 7, 1, 2947315.02378, 155.45, 0.0, 0.0411226482986
0.024861878453, 7, 2, 5942014.38896, 314.416666667, 0.0, 0.0243587091436
0.024861878453, 7, 3, 2854374.03335, 152.366666667, 0.0, 0.0475098978954
0.024861878453, 7, 4, 6962631.41189, 371.65, 0.0, 0.0772954855795
0.024861878453, 7, 5, 6802072.61657, 363.8, 0.0, 0.0914842254225
0.024861878453, 7, 6, 3071084.2277, 160.6, 0.0, 0.0
0.024861878453, 7, 7, 1550558.6109, 81.0833333333, 0.0, 0.0
0.024861878453, 7, 8, 5660508.99067, 301.066666667, 0.0, 0.0690099469154
0.024861878453, 7, 9, 1520766.39673, 79.6, 0.0, 0.0
0.024861878453, 8, 0, 5760270.4263, 306.516666667, 0.0, 0.0461594315648
0.024861878453, 8, 1, 2858259.93026, 153.066666667, 0.0, 0.0492753623188
0.024861878453, 8, 2, 5910218.55953, 313.933333333, 0.0, 0.0247488868179
0.024861878453, 8, 3, 2905097.00853, 153.883333333, 0.0, 0.0445985099338
0.024861878453, 8, 4, 7027627.18306, 374.366666667, 0.0, 0.0728908700677
0.024861878453, 8, 5, 6811319.13388, 365.4, 0.0, 0.0917225950783
0.024861878453, 8, 6, 3027069.71586, 160.2, 0.0, 0.0
0.024861878453, 8, 7, 1511854.37982, 80.2833333333, 0.0, 0.0
0.024861878453, 8, 8, 5601462.17785, 300.116666667, 0.0, 0.0635985439418
0.024861878453, 8, 9, 1513518.27547, 80.5833333333, 0.0, 0.0
0.024861878453, 9, 0, 5827739.02927, 306.633333333, 0.0, 0.0458953482342
0.024861878453, 9, 1, 2914864.24117, 153.983333333, 0.0, 0.0447684036394
0.024861878453, 9, 2, 5968585.58762, 314.7, 0.0, 0.0219114219114
0.024861878453, 9, 3, 2931556.36358, 154.25, 0.0, 0.0448916408669
0.024861878453, 9, 4, 6993711.22988, 372.066666667, 0.0, 0.0738850860817
0.024861878453, 9, 5, 6891543.19844, 366.95, 0.0, 0.0866589230897
0.024861878453, 9, 6, 3046359.11836, 160.416666667, 0.0, 0.0
0.024861878453, 9, 7, 1542700.72825, 81.25, 0.0, 0.0
0.024861878453, 9, 8, 5669845.93313, 300.2, 0.0, 0.0696280991736
0.024861878453, 9, 9, 1523447.9759, 80.1166666667, 0.0, 0.0
0.024861878453, 10, 0, 5805567.50169, 306.75, 0.0, 0.0494758043692
0.024861878453, 10, 1, 2899698.9075, 153.8, 0.0, 0.0467926867059
0.024861878453, 10, 2, 6037352.68368, 316.966666667, 0.0, 0.02170781893
0.024861878453, 10, 3, 2945515.65295, 155.6, 0.0, 0.0461789946874
0.024861878453, 10, 4, 7059115.22063, 374.833333333, 0.0, 0.0752086845676
0.024861878453, 10, 5, 6938737.57011, 368.833333333, 0.0, 0.0873474100957
0.024861878453, 10, 6, 3100831.93723, 161.583333333, 0.0, 0.0
0.024861878453, 10, 7, 1534276.9497, 80.85, 0.0, 0.0
0.024861878453, 10, 8, 5650576.12923, 299.916666667, 0.0, 0.0683889003935
0.024861878453, 10, 9, 1543984.54178, 81.05, 0.0, 0.0
0.024861878453, 11, 0, 5809621.83114, 307.516666667, 0.0, 0.0483779462582
0.024861878453, 11, 1, 2915222.37852, 153.95, 0.0, 0.0459615781863
0.024861878453, 11, 2, 6038277.50855, 315.0, 0.0, 0.0234576831663
0.024861878453, 11, 3, 2870026.37984, 151.8, 0.0, 0.0517438833941
0.024861878453, 11, 4, 7027064.84505, 373.4, 0.0, 0.0739087301587
0.024861878453, 11, 5, 6913199.91977, 367.566666667, 0.0, 0.087131089863
0.024861878453, 11, 6, 3113366.90908, 161.116666667, 0.0, 0.0
0.024861878453, 11, 7, 1569899.20475, 81.4666666667, 0.0, 0.0
0.024861878453, 11, 8, 5719472.03918, 302.483333333, 0.0, 0.0667455134468
0.024861878453, 11, 9, 1527922.23683, 80.7666666667, 0.0, 0.0
0.024861878453, 12, 0, 5802836.87378, 307.8, 0.0, 0.0450385231915
0.024861878453, 12, 1, 2894537.60832, 153.0, 0.0, 0.0495910549746
0.024861878453, 12, 2, 5970279.4273, 315.0, 0.0, 0.0215872029818
0.024861878453, 12, 3, 2846741.73033, 151.566666667, 0.0, 0.0486452557799
0.024861878453, 12, 4, 7064600.46233, 375.883333333, 0.0, 0.0690196078431
0.024861878453, 12, 5, 6829749.61758, 365.5, 0.0, 0.0914363839748
0.024861878453, 12, 6, 3051791.50712, 160.433333333, 0.0, 0.0
0.024861878453, 12, 7, 1524754.81376, 80.6333333333, 0.0, 0.0
0.024861878453, 12, 8, 5677676.8923, 301.55, 0.0, 0.064284236657
0.024861878453, 12, 9, 1526217.4313, 80.3333333333, 0.0, 0.0
0.024861878453, 13, 0, 5829195.02892, 308.55, 0.0, 0.0435029708086
0.024861878453, 13, 1, 2916594.02901, 152.583333333, 0.0, 0.051393637965
0.024861878453, 13, 2, 5976325.47716, 315.233333333, 0.0, 0.0242971369616
0.024861878453, 13, 3, 2930182.45351, 154.45, 0.0, 0.0468991052144
0.024861878453, 13, 4, 7045611.55706, 374.783333333, 0.0, 0.0721653738241
0.024861878453, 13, 5, 6927565.0489, 368.366666667, 0.0, 0.0915368490279
0.024861878453, 13, 6, 3069474.80325, 161.783333333, 0.0, 0.0
0.024861878453, 13, 7, 1537832.65606, 80.2, 0.0, 0.0
0.024861878453, 13, 8, 5658011.70636, 299.483333333, 0.0, 0.0707452034959
0.024861878453, 13, 9, 1570623.29553, 81.0833333333, 0.0, 0.0
0.024861878453, 14, 0, 5786290.14123, 306.916666667, 0.0, 0.0445182379495
0.024861878453, 14, 1, 2913206.20629, 154.883333333, 0.0, 0.0450107902579
0.024861878453, 14, 2, 5921467.57087, 313.85, 0.0, 0.0254618848005
0.024861878453, 14, 3, 2921287.95233, 154.366666667, 0.0, 0.0434782608696
